date,open,high,low,close,volume,ticker,sector,returns,volatility_5d,volatility_10d,volatility_20d,volatility_50d,volatility_ratio,volatility_term_structure,ma_10,ma_50,ma_200,ma10_distance,ma50_distance,price_to_ma200,ma_cross,bb_width,bb_position,atr_ratio,rsi,momentum_1m,momentum_3m,momentum_6m,volume_10d_avg,volume_50d_avg,volume_ratio,market_breadth_proxy,high_low_ratio,forward_volatility,regime,regime_label
2015-10-30,60.46050598121772,60.62842594131641,59.8979606628418,59.8979606628418,12427200,XLV,Healthcare,-0.006268802674068041,0.14108043472878612,0.1879726604361108,0.19288286950610484,0.2767727872368163,0.6791587508033257,0.7314306091050811,58.7309268951416,58.11348915100098,60.62145841598511,1.987085560191861,3.0706666178726314,0.9880653192442408,1,0.080909992706109,0.898430991370313,0.019764504107099054,63.79276341860367,6.636696534928488,-6.443809292287961,-1.7703419444302315,22497240.0,20788058.0,1.0822194165515606,0.0,1.0121951610771243,0.16952145078787823,1,High
2015-11-02,60.24222353602224,61.216177541811746,59.89797918391937,61.1741943359375,18646600,XLV,Healthcare,0.021306796741870082,0.1763054306577042,0.2109937827325346,0.20441079528306397,0.27226013992425074,0.7749712565021016,0.8625054778225386,58.97021598815918,58.13731605529785,60.63480707168579,3.737443234430176,5.223629996525971,1.0088956704952325,1,0.09340752746654295,1.0448496837517947,0.019420824497494712,74.2392355408218,6.69203714157689,-4.400471903668701,1.600640555262789,22792430.0,20680824.0,1.1021045389680797,5.0,1.022007392834486,0.16268942535562012,1,High
2015-11-03,61.01467093460027,61.149012080023695,60.52769389104792,60.95589828491211,10428700,XLV,Healthcare,-0.00356843360824044,0.17344949275361926,0.18648515380613045,0.1807425441320743,0.2539942710704009,0.7342100789133209,0.9596495035882322,59.28003425598145,58.20780876159668,60.64706424713135,2.8270294542914574,4.721169859822166,1.0050923163654268,1,0.09571739446951355,0.9474236307265363,0.019027958564194297,73.33319113082986,6.031867642437327,-5.532008352369733,1.6321401640236877,22355100.0,20215884.0,1.105818573157622,10.0,1.010265023314686,0.16487767121484279,1,High
2015-11-04,61.174210099572534,61.1909995428059,60.31780116266234,60.687232971191406,11533000,XLV,Healthcare,-0.0044075359609162534,0.18079718257706737,0.17786279965795845,0.177538770017648,0.25300930018820034,0.7029891767838402,1.0183532450917367,59.6150405883789,58.28447303771973,60.65739627838135,1.798526633933906,4.122470030597504,1.0004918887825835,1,0.0983478283299954,0.8558432236374619,0.018212919788883248,66.59614667901286,8.106473173801575,-3.8541803968893285,0.7081885952212819,19901570.0,20088870.0,0.9906764292864656,15.0,1.0144766281812687,0.1811575285892973,1,High
2015-11-05,60.72922749377342,60.746016940132456,59.92319954798505,60.494136810302734,9172000,XLV,Healthcare,-0.003181825096232993,0.18316843181062428,0.1731423896256511,0.1789668785823944,0.23526495709994363,0.7359463634530915,1.0234767084362792,59.96516151428223,58.309255294799804,60.66327091217041,0.8821376990613392,3.7470578289100263,0.9972119191839729,1,0.09913746714098082,0.7906645953963348,0.01852881772970131,62.62416026360622,6.065128808383657,-3.9947385968069904,-1.2113222112472122,17266320.0,19749998.0,0.8742441391639635,15.0,1.0137311992409304,0.2014389398337115,1,High
2015-11-06,60.12469558230722,60.30101356748897,59.545360484038795,60.24224090576172,12661100,XLV,Healthcare,-0.004163972209916933,0.178621412485731,0.15648020856054795,0.1805422399488614,0.23142160927430144,0.6761693907982194,0.9893607863529638,60.16834716796875,58.305909881591795,60.66959049224854,0.12281164644042225,3.3209858625004625,0.9929561155264198,1,0.09879074027757775,0.7238702941150236,0.018685956227897094,59.5394949878395,5.313411280917535,-5.162552997273573,-1.6762761594197206,15880010.0,19629426.0,0.8089900336362357,15.0,1.012690377173092,0.20187639337682592,1,High
2015-11-09,60.133083602197225,60.133083602197225,59.43620329526132,59.78044128417969,15625000,XLV,Healthcare,-0.007665711212576531,0.028287225831625778,0.1660891600008858,0.1840522754990975,0.23171739330068086,0.7167746781328813,0.15369125839340403,60.30268516540527,58.300188827514646,60.672062969207765,-0.8660375235250517,2.5390182886790926,0.9853042464456732,1,0.09702879406535078,0.6280092031641351,0.018388883166753654,63.36057060971879,4.032725223236655,-5.08957240934561,-1.801956706619079,15659320.0,19741014.0,0.7932378752175547,15.0,1.0117248456041852,0.20006003793582225,1,High
2015-11-10,59.797231442956324,60.31778733849858,59.67968615004433,60.18345260620117,9737400,XLV,Healthcare,0.006741524708820501,0.0865693661498612,0.14326311772226502,0.1765546657132925,0.22835965444808365,0.6273573940568172,0.4903261310037616,60.3698543548584,58.32444633483887,60.67867053985596,-0.3087662719236361,3.187353482431373,0.9918386818753798,1,0.09179939136756803,0.6787931935263666,0.01662153013715106,70.10658319374471,4.459310726294263,-4.513102330629371,-1.2481428550683349,14116970.0,19632900.0,0.7190466003494135,15.0,1.0106921002709357,0.20178516208323374,1,High
2015-11-11,60.41014307023403,60.41014307023403,59.57892812754869,59.58732604980469,10580900,XLV,Healthcare,-0.009905157158349165,0.1015593112954723,0.14691550331110081,0.18163319514276827,0.22135338752593847,0.6637147276270396,0.559145101288584,60.32787017822265,58.36773490905762,60.686537494659426,-1.2275323598035621,2.089495408117699,0.9818870627616303,1,0.08316941181684896,0.5477091398342883,0.016304710989022562,67.69743354348363,4.737277762523595,-5.245162732090957,-3.5587918729744983,13359260.0,19410046.0,0.6882652416176654,15.0,1.0139514920595054,0.2005025488088735,1,High
2015-11-12,59.427797915477825,59.52015584363964,58.5545997619629,58.55459976196289,10870800,XLV,Healthcare,-0.017331307784789973,0.13998851242368035,0.16520079373347327,0.1786709380083911,0.22034061539791855,0.7497518940624409,0.7834990624894236,60.15574836730957,58.36677734375,60.686788177490236,-2.6616718248937814,0.3217967939307535,0.9648656902175915,1,0.08158302345904912,0.3302264340192588,0.015998213729048187,52.408737378914466,3.1199110963493704,-7.146761020885317,-5.421714548231837,12168270.0,19377628.0,0.6279545669882816,15.0,1.016489841713579,0.1976395960359208,1,High
2015-11-13,58.43706404377483,59.008001145132944,58.336314582542684,58.4118766784668,18196800,XLV,Healthcare,-0.0024374358987389044,0.1422939907418418,0.16409297219549873,0.17606308270421098,0.21980095407887276,0.7465525929273995,0.8081989055076251,60.00713996887207,58.37133125305176,60.690897941589355,-2.658455795814953,0.06946119703740718,0.9624487140507304,1,0.08200463719767564,0.30339947281330776,0.01568821646519693,49.821668589901506,0.6219279154246804,-8.297692039578719,-6.207922090514673,12745230.0,19459962.0,0.6549462943452818,15.0,1.0115140383378154,0.1984544708524903,1,High
2015-11-16,58.28593652827436,59.1423454284668,58.27754500988721,59.1423454284668,12959800,XLV,Healthcare,0.012505483328688838,0.19189757380060557,0.13101108737235287,0.1812946874528918,0.21955266553860328,0.5967182728160392,1.0584842639168281,59.803955078125,58.40505058288574,60.69703880310058,-1.106297482823516,1.262381999883246,0.9743860095106589,1,0.08154083941603198,0.449459684227762,0.015240947487290695,47.2501292019014,0.97479246639669,-7.01656269675407,-5.477898147657589,12176550.0,19387400.0,0.6280651350877374,15.0,1.0148393419529402,0.19884589237339195,1,High
2015-11-17,59.259883703456666,59.788837557275066,58.95762252820659,59.39421844482422,7882300,XLV,Healthcare,0.00425875934633102,0.18540238491091343,0.1364121841774213,0.17139010018782558,0.21067433143821204,0.6475026323623538,1.0817566750222554,59.64778709411621,58.41168312072754,60.70248537063598,-0.42510990205201554,1.682086992881096,0.9784478853242371,1,0.07775989650166784,0.48492784952410883,0.014792610743338437,45.265647162676515,1.0427040632828621,-6.238272887403462,-5.201640704513178,11921910.0,19311098.0,0.6173605457338572,15.0,1.0140985167553322,0.20313136114222985,1,High
2015-11-18,59.427802303008406,60.620051129090605,59.427802303008406,60.552886962890625,12816300,XLV,Healthcare,0.019508102781801595,0.22546995666460923,0.17477283137121277,0.1782593468545794,0.21193869697701678,0.8246386047667624,1.26484226854339,59.63435249328613,58.45972618103028,60.71738334655762,1.5402774260153276,3.580517594931128,0.9972907860220508,1,0.0714218586680149,0.7179614823837923,0.014440256914089573,51.881383134692236,4.658274748561908,-2.1344133484482164,-3.3652133966640685,12050240.0,19318944.0,0.6237525198064656,15.0,1.0200621389295739,0.19557194957264928,1,High
2015-11-19,60.16667034860242,60.242232443463294,59.48657946616059,59.53696060180664,11128000,XLV,Healthcare,-0.016777504955405087,0.2222891661677545,0.1936461156173324,0.18908344888580056,0.21461579393247673,0.9022920078205339,1.1756140872065908,59.538634872436525,58.47624053955078,60.722338066101074,-0.002812074266518561,1.8139334069166706,0.9804787249297935,1,0.058062266813174286,0.4380463804416552,0.015089584107558417,47.744175580248935,3.836587972731609,-0.7433600201066537,-4.7583546210293814,12245840.0,19195230.0,0.6379626605151384,15.0,1.0127029152471703,0.1931509777618096,1,High
2015-11-20,59.84759751103191,60.34297237871849,59.84759751103191,60.049102783203125,9224500,XLV,Healthcare,0.008602088118367046,0.21775915569207066,0.1992996521754233,0.1770208709533997,0.2149889188783618,0.9270229052511525,1.2301326646923754,59.519321060180665,58.495468597412106,60.73251390457153,0.8901004137577294,2.655990665676543,0.9887471952430251,1,0.05275548560497472,0.5650183031601496,0.014351619855209226,42.227259933609034,5.3623762863985736,4.558213902767938,-2.9554381994944645,11902180.0,19227060.0,0.6190327590385634,15.0,1.0082772724100624,0.19344071903217067,1,High
2015-11-23,59.93154593600871,60.26739226194195,59.721642783017415,59.8979606628418,10362700,XLV,Healthcare,-0.002516975497652285,0.2139131183902864,0.19557673063920952,0.17738854410050214,0.21494264987785663,0.9099019238403733,1.2059015393299057,59.531072998046874,58.515354766845704,60.74534273147583,0.6162960724846339,2.362808704664072,0.9860502545457702,1,0.04783099570547762,0.4933987492248786,0.01426768772700716,42.62274411829487,2.8990983520236435,5.3539600937738685,-4.308523115331941,11375950.0,19309670.0,0.5891322844978708,15.0,1.009138219471078,0.19462841093258548,1,High
2015-11-24,59.52856896142806,60.14148292578807,59.494983669365396,60.08271026611328,7174700,XLV,Healthcare,0.003084405566183168,0.21350664809599812,0.19303072864129384,0.16576267116068644,0.21266686334435353,0.9076671635897288,1.2880261074523214,59.52099876403808,58.522036743164065,60.75427324295044,0.9437198866605342,2.666813408765233,0.9889462429391321,1,0.04743194823216552,0.5482827478339182,0.0139543073199772,45.73459715639811,2.8161049159781015,1.396820479601657,-4.077219487480754,11119680.0,19284872.0,0.5766011825227567,15.0,1.01086644985089,0.1978701593851231,1,High
2015-11-25,60.242224790390466,60.49411121940506,60.116281575883164,60.4101448059082,4594400,XLV,Healthcare,0.00544972985314196,0.15876437628233406,0.18647239634131904,0.164277026774715,0.2129165065647315,0.8758005630936236,0.9664429616203071,59.60328063964844,58.53192108154297,60.76454996109009,1.3537244218786064,3.208887884866468,0.9941675671849981,1,0.047917215766524586,0.6547198311874228,0.013392216121648535,49.41839333072704,1.5095908497664512,0.0010482451019422356,-3.3099114356632375,10521030.0,19136692.0,0.5497831077596901,15.0,1.0062849802685314,0.19712801505891867,1,High
2015-11-27,60.56966646006081,60.636837020972564,60.368161183062796,60.52768325805664,2658000,XLV,Healthcare,0.0019456740672627593,0.06566873383352939,0.1545263501364467,0.1636855142737867,0.2119967946811233,0.7289088986882031,0.4011884260185012,59.80058898925781,58.533281021118164,60.774375133514404,1.215864728237777,3.4072961606558816,0.9959408570649092,1,0.048433311998481415,0.6891654640486591,0.01256362490577522,52.01403501972126,0.8674221111204306,0.7677978843103173,-3.5081106678447327,9699750.0,18806872.0,0.5157556237953871,15.0,1.004450621530363,0.19794752715455174,1,High
2015-11-30,60.62003159885299,60.62842951907426,59.704856872558594,59.704856872558594,8846100,XLV,Healthcare,-0.013594215757275374,0.11979578702488405,0.1750389844614958,0.16952145078787823,0.21140715695981813,0.8279709494166521,0.7066703739739948,59.929887008666995,58.5366389465332,60.77892240524292,-0.3754890044692687,1.9957037968859652,0.9823283222179721,1,0.048601337221704344,0.409537794504172,0.0128773856744399,49.49254205339398,-0.9472472024456224,1.2451627013588373,-4.195915147361662,8764680.0,18509474.0,0.4735239910113059,15.0,1.0154689701122148,0.19509336595542123,1,High
2015-12-01,60.01553986841083,60.76279492358461,59.881198714081755,60.7124137878418,10659200,XLV,Healthcare,0.01687562734525705,0.17293635609735233,0.18338638836173957,0.16268942535562012,0.2124052894972269,0.8633795740013047,1.0629846145152557,60.08689384460449,58.575932540893554,60.78638721466064,1.0410255934597228,3.6473704374346987,0.9987830593294249,1,0.04637279603366223,0.7759116245172671,0.013157619110701511,53.284696777176734,1.3597343148032293,5.728579715444049,-2.761273027715805,8534620.0,18245456.0,0.4677668785038861,10.0,1.0147224208672285,0.18739791682106147,1,High
2015-12-02,60.779583730212266,60.96429961261614,60.10789077705979,60.20024871826172,9875100,XLV,Healthcare,-0.008435920063561086,0.19003634673158068,0.19123771742672396,0.16487767121484279,0.21284921163490117,0.8984657070506455,1.152589949453829,60.167496871948245,58.6122038269043,60.79095872879029,0.054434450519319416,2.7094099652817905,0.9902829298487636,1,0.04384183049311213,0.6114072397480279,0.01329945302111942,53.84617962530664,-1.592085728710002,2.726455850847209,-2.9074006192069346,8733900.0,17858278.0,0.4890673109691763,5.0,1.0142478603804743,0.18772828667032315,1,High
2015-12-03,60.250614861662065,60.3261769370772,58.62176401929513,58.882041931152344,13191400,XLV,Healthcare,-0.0218970322411558,0.23784746690861683,0.19447373919714714,0.1811575285892973,0.21879459983737828,0.8888415863174506,1.3129317272142824,60.00041236877441,58.62328651428223,60.78844039916992,-1.8639379188735286,0.44138674621573154,0.9686387994905096,1,0.04465513549246368,0.1498364605905058,0.014412000132481216,51.983675242710596,-3.4022242508287115,1.1993993955404791,-4.995125603344686,8771410.0,17930532.0,0.4891884970284206,0.0,1.029074746321538,0.1820470534123203,1,High
2015-12-04,59.14232837322451,60.35976438516172,58.9995893271955,60.26740646362305,14929800,XLV,Healthcare,0.02352779365380253,0.31463058179961484,0.2168944236461184,0.2014389398337115,0.22352965971388286,0.9703160820973041,1.5619153975857072,60.07345695495606,58.67399909973145,60.78973108291626,0.3228539166847273,2.7156958590519755,0.9914076833374905,1,0.04397821709063452,0.6754113727832071,0.015036020985965593,59.769994890203655,-0.691787196439908,4.89245507439493,-2.273479680787338,9151590.0,17827838.0,0.5133314538756747,0.0,1.0230539750102845,0.16192859076961677,1,High
2015-12-07,60.14146372041466,60.45212276848485,59.62090787402466,59.93156051635742,8511000,XLV,Healthcare,-0.005572596648378059,0.29867669331224533,0.21520552342013935,0.20187639337682592,0.21451697977597844,1.003209739596744,1.47950282009809,60.061702728271484,58.74956405639649,60.787970809936525,-0.21668085652324273,2.011923797130274,0.9859115169964003,1,0.043506824016986204,0.554222457280109,0.015080251783224504,54.33566034952186,-0.9299682971085854,1.4712679223484182,-2.7917631719189484,9080240.0,17378584.0,0.5224959639979874,0.0,1.0139416678494144,0.16331479094105442,1,High
2015-12-08,59.47818499419044,60.23383801534464,59.47818499419044,60.06591796875,7483600,XLV,Healthcare,0.002241848055264839,0.2655998057893298,0.21504314644004247,0.20006003793582225,0.19383232989506313,1.1094286828026183,1.3276004969794728,60.078498458862306,58.871308212280276,60.78725660324097,-0.02094008744396363,2.029188398807374,0.9881333905361258,1,0.043689991600425825,0.5999407478045184,0.014956663719616016,53.73834117028622,-0.2926898706964498,3.293482112739632,-3.7581514283271167,8792330.0,16198852.0,0.5427748830596143,0.0,1.0127047088142989,0.17750601598372961,1,High
2015-12-09,59.78882849414414,60.368163393177646,59.226289438822114,59.46138000488281,17593600,XLV,Healthcare,-0.010064575458277436,0.2683134076577685,0.22044567060755424,0.20178516208323374,0.1950860092107492,1.1299922095869483,1.3296984024379985,60.016365432739256,58.971054229736325,60.78364433288574,-0.9247234880932931,0.8314685595348228,0.9782463795562921,1,0.043577226975550866,0.3820135189172362,0.015007870383412976,43.525898036944184,-0.5337218535743871,1.2776723757049746,-5.371523206749773,9834220.0,15915204.0,0.6179135372691421,0.0,1.0192798496271664,0.18154501061568043,1,High
